N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
455071;CINEMA JEAN PERRIN;AUVERGNE / RHONE-ALPES;RUE DE BUGEY;01443;Villars-les-Dombes;5057;01;01122;Villars-les-Dombes;5057;06-autres communes et unités urbaines;1;137;29;390;5 396;3 330;62,0;De 5 à 10 000 entrées;COMMUNE DE VILLARS LES DOMBES;CINEODE (Défossé);NON;NON;;FIXE;NON;I;95;85;5;58,7;31,0;10,3;0,0;23;18,4;12,4;45.999263;5.031235
456251;FELLINI;AUVERGNE / RHONE-ALPES;RUE SERGE MAUROIT;38553;Villefontaine;19078;38;38403;Villefontaine;36831;05-Unités urbaines de 20 000 à 100 000 hbts;4;600;32;2 082;34 246;20 508;67,0;De 30 à 40 000 entrées;ESPACE FELLINI;VEO (Baron);OUI;D;RDJP;FIXE;NON;C;214;177;69;36,9;48,4;12,3;2,4;93;30,7;23,3;45.612006;5.156182
456493;LES 400 COUPS SALLE;AUVERGNE / RHONE-ALPES;60 RUE DE LA BARMONDIERE;69264;Villefranche-sur-Saône;36711;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;3;392;32;1 792;31 238;24 210;29,0;De 30 à 40 000 entrées;ASSOCIATION DIFFUSION EXPLOITATION CINEMATOGRAPHIQUE SUD EST;;OUI;C;RDJPPR;FIXE;NON;B;142;91;44;78,1;8,7;7,4;5,8;82;97,8;97,0;45.989404;4.716509
460784;ZOLA;AUVERGNE / RHONE-ALPES;117 COURS EMILE ZOLA;69266;Villeurbanne;151727;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;240;30;682;28 000;23 115;21,1;De 20 à 30 000 entrées;ASSOCIATION POUR LE CINEMA;;OUI;C;RDJPPR;FIXE;NON;B;223;116;12;55,3;11,7;23,4;9,6;98;85,5;79,5;45.770555;4.874404
464453;LE JEU DE PAUME;AUVERGNE / RHONE-ALPES;SQUARE DE LA REVOLUTION;38562;Vizille;7471;38;38303;Vizille;20672;05-Unités urbaines de 20 000 à 100 000 hbts;2;420;32;1 426;29 505;21 352;38,2;De 20 à 30 000 entrées;LES CINEMAS ASSOCIES;;OUI;D;RDJP;FIXE;NON;C;183;145;20;55,9;30,3;12,0;1,9;78;39,2;33,4;45.07319;5.771446
464692;PASSRL LES ECRANS;AUVERGNE / RHONE-ALPES;RUE GEORGES CLEMENCEAU;38563;Voiron;20744;38;38701;Grenoble;519681;04-Unités urbaines de 100 000 hbts ou plus;3;389;26;1 071;13 702;13 097;4,6;De 10 à 20 000 entrées;LE ROYAL;;OUI;C;;FIXE;NON;B;52;41;25;84,3;8,2;6,2;1,2;27;59,4;56,5;45.365575;5.589119
464706;PASS R L;AUVERGNE / RHONE-ALPES;RUE DES FABRIQUES;38563;Voiron;20744;38;38701;Grenoble;519681;04-Unités urbaines de 100 000 hbts ou plus;6;1076;32;4 874;117 677;75 774;55,3;De 100 à 150 000 entrées;LE ROYAL;Ambrosioni;NON;NON;;FIXE;NON;B;126;103;95;34,7;51,0;13,4;1,0;23;8,9;7,3;45.364057;5.593001
465193;LE CAP;AUVERGNE / RHONE-ALPES;PLACE ARMAND PUGNOT;38565;Voreppe;9601;38;38701;Grenoble;519681;04-Unités urbaines de 100 000 hbts ou plus;2;218;30;1 025;12 238;8 416;45,4;De 10 à 20 000 entrées;COMMUNE DE VOREPPE;MC4 (Gardebosc);OUI;C;JP;FIXE;NON;B;188;163;8;56,8;29,0;12,5;1,6;90;51,6;40,5;45.296452;5.636354
469181;CINEVOX;AUVERGNE / RHONE-ALPES;RUE DU 11 NOVEMBRE;15265;Ydes;1688;15;15103;Ydes;2784;06-autres communes et unités urbaines;1;182;32;61;1 292;852;51,6;Moins de 2000 entrées;LE PRE BOURGES;VEO (Baron);NON;NON;;FIXE;NON;C;43;36;0;61,0;26,9;11,7;0,4;4;11,1;6,6;45.348209;2.438915
469500;CINEMA GRENETTE;AUVERGNE / RHONE-ALPES;PLACE DE LA VICTOIRE;43268;Yssingeaux;7711;43;43201;Yssingeaux;7711;06-autres communes et unités urbaines;2;252;32;961;20 035;12 834;56,1;De 20 à 30 000 entrées;VILLE D' YSSINGEAUX                                             ;VEO (Baron);OUI;E;RDJPPR;FIXE;NON;I;131;110;25;49,5;39,0;11,1;0,5;41;26,0;15,4;45.143821;4.124759
700000;MEGA CGR;AUVERGNE / RHONE-ALPES;RUE DE L'INDUSTRIE - ZI NORD;69027;Brignais;11867;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;15;3155;32;18 685;371 747;225 678;64,7;De 300 à 450 000 entrées;GEORRAY;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;B;192;163;161;31,7;51,1;15,8;1,5;39;14,5;6,5;45.683172;4.766021
700250;CINEMA LA PASSERELLE;AUVERGNE / RHONE-ALPES;CHEMIN DE LA PASSERELLE;01427;Trévoux;7044;01;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;110;30;470;8 504;5 926;43,5;De 5 à 10 000 entrées;LES PASSEURS;Floret;OUI;C;JP;FIXE;NON;B;116;87;2;64,6;22,3;11,8;1,3;44;42,4;34,3;45.94045500000001;4.77174500000001
702200;CINE 7;AUVERGNE / RHONE-ALPES;Le village;07201;Ruoms;2297;07;07111;Ruoms;3878;06-autres communes et unités urbaines;2;299;28;1 159;14 586;0;#DIV/0!;De 10 à 20 000 entrées;CINEODE;SARL CINEODE;NON;NON;;FIXE;NON;C;132;129;47;49,1;41,1;9,6;0,2;48;17,2;10,0;44.45106;4.346553
702550;LOUIS NODON;AUVERGNE / RHONE-ALPES;RUE FERDINAND BUISSON;07338;Vernoux-en-Vivarais;1989;07;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;195;31;325;7 022;6 048;16,1;De 5 à 10 000 entrées;ECRAN VILLAGE;;OUI;E;RDJPPR;FIXE;NON;R;122;89;0;56,8;26,5;10,2;6,6;63;68,3;56,0;44.89487;4.642625
709650;ESPACE LUMIERE;AUVERGNE / RHONE-ALPES;PLACE LANGLADE;42011;Balbigny;2959;42;42105;Balbigny;4214;06-autres communes et unités urbaines;1;258;23;137;3 677;2 753;33,6;De 2 à 5 000 entrées;ESPACE LUMIERE BALBIGNY;VEO (Baron);OUI;E;;FIXE;NON;C;84;73;1;58,9;25,7;15,4;0,0;22;26,3;20,8;45.817369;4.183976
710250;LE QUAI DES ARTS;AUVERGNE / RHONE-ALPES;LA GARE;42318;Usson-en-Forez;1508;42;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;145;32;576;6 026;4 953;21,7;De 5 à 10 000 entrées;IMAGES ET SONS DES 3 PROVINCES;VEO (Baron);OUI;E;RDJP;FIXE;NON;R;162;138;4;65,5;21,9;10,8;1,8;79;54,0;29,0;45.390497;3.946964
715100;CINEVAL;AUVERGNE / RHONE-ALPES;PLACE DU 8 MAI 1945;69255;Vaugneray;6004;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;196;32;401;16 013;9 029;77,4;De 10 à 20 000 entrées;ASSOCIATION DU CINEMA DE VAUGNERAY                              ;MC4 (Gardebosc);OUI;C;;FIXE;NON;B;130;117;2;56,1;28,6;14,2;1,1;63;43,7;32,0;45.736994;4.657674
715700;AUDITORIUM;AUVERGNE / RHONE-ALPES;ROUTE DU CENTRE;73015;Les Allues;1900;73;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;311;12;95;1 072;1 635;-34,4;Moins de 2000 entrées;CENTRE DEPARTEMENTAL DE PROMOTION DU CINEMA;;NON;NON;;FIXE;NON;R;24;20;0;28,0;57,7;14,3;0,0;3;11,8;3,5;45.398217;6.56643
719456;LE MELIES;AUVERGNE / RHONE-ALPES;28 ALLEE HENRI FRENAY;38185;Grenoble;159855;38;38701;Grenoble;519681;04-Unités urbaines de 100 000 hbts ou plus;3;524;32;3 330;87 548;74 569;17,4;De 80 à 100 000 entrées;LIGUE DE L'ENSEIGNEMENT FEDERATION DEPARTEMENTALE DE L'ISERE    ;;OUI;A;RDJPPR;FIXE;NON;C;133;83;72;58,2;12,4;16,0;13,4;76;96,8;98,5;45.182643;5.723905
720350;ETOILE PALACE;AUVERGNE / RHONE-ALPES;LES 4 CHEMINS;03310;Vichy;25184;03;03502;Vichy;66474;05-Unités urbaines de 20 000 à 100 000 hbts;7;1012;32;6 402;125 699;79 044;59,0;De 100 à 150 000 entrées;CINEMA L'ELYSEE PALACE                                          ;ETOILE (Henochsberg);OUI;D;RD;FIXE;NON;C;204;146;112;45,9;42,5;10,6;1,1;48;17,8;11,0;46.129437;3.429201
720450;MEGARAMA;BOURGOGNE / FRANCHE-COMTE;12 BOULEVARD MOISE FOGLIA;25031;Audincourt;13538;25;25601;Montbéliard;108639;04-Unités urbaines de 100 000 hbts ou plus;10;1880;32;10 238;147 604;110 177;34,0;De 100 à 150 000 entrées;LUMINA 2000                                                     ;AGORA;NON;NON;;FIXE;OUI;C;146;128;127;31,0;52,8;14,7;1,5;19;8,9;3,8;47.489082;6.838484
720500;CINE FESTIVAL;AUVERGNE / RHONE-ALPES;3 AVENUE DE VERDUN;01004;Ambérieu-en-Bugey;14586;01;01302;Ambérieu-en-Bugey;18444;06-autres communes et unités urbaines;3;595;32;2 053;66 073;37 764;75,0;De 50 à 80 000 entrées;CINEMA MODERNE;;OUI;E;RDJP;FIXE;NON;C;106;86;47;31,4;55,6;11,5;1,6;34;15,1;7,6;45.961254;5.356402
720800;LES TOILES DU LAC;AUVERGNE / RHONE-ALPES;14 RUE DANIEL ROPS;73008;Aix-les-Bains;30563;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;8;1480;32;8 222;141 274;99 759;41,6;De 100 à 150 000 entrées;JFR                                                             ;Roupioz ;NON;NON;;FIXE;OUI;B;140;130;130;40,8;42,5;16,4;0,3;18;10,7;6,8;45.693031;5.895383
721000;UGC CINE CITE CONFLUENCE;AUVERGNE / RHONE-ALPES;1 RUE MONTROCHET;69123;Lyon ;525236;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;14;3457;32;14 962;307 521;235 231;30,7;De 300 à 450 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;C;193;152;136;37,6;47,2;14,6;0,6;67;31,0;22,4;45.738623;4.82112
721100;AMPHI;AUVERGNE / RHONE-ALPES;1 ALLEE DES BROTTEAUX;01053;Bourg-en-Bresse;43006;01;01501;Bourg-en-Bresse;63485;05-Unités urbaines de 20 000 à 100 000 hbts;9;1938;31;7 385;165 692;125 375;32,2;De 150 à 200 000 entrées;LE PARIS;Bouquet ;NON;NON;;FIXE;OUI;C;143;133;126;38,9;46,6;14,2;0,3;29;16,5;8,7;46.209005;5.230481
721450;PATHE CHAMBERY LES HALLES;AUVERGNE / RHONE-ALPES;4 RUE DERRIERE LES MURS;73065;Chambéry;60376;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;10;1611;32;9 575;181 045;118 026;53,4;De 150 à 200 000 entrées;PATHE CHAMBERY                                                  ;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;190;168;142;35,1;48,4;15,2;1,3;52;14,0;8,4;45.566568;5.91835
722120;Cinéma LE NAVIRE;AUVERGNE / RHONE-ALPES;13 RUE DU DOCTEUR LOUIS PARGOIRE;07019;Aubenas;13026;07;07402;Aubenas;43339;05-Unités urbaines de 20 000 à 100 000 hbts;6;905;31;3 835;75 502;52 451;43,9;De 50 à 80 000 entrées;LE NAVIRE;Maffi;OUI;D;RDJPPR;FIXE;NON;C;215;164;87;46,2;38,5;13,7;1,6;89;36,0;30,6;44.618656;4.384301
722200;AURECINEMA;AUVERGNE / RHONE-ALPES;PLACE DES HETRES;43012;Aurec-sur-Loire;6210;43;00753;Saint-Étienne;378916;04-Unités urbaines de 100 000 hbts ou plus;1;87;23;226;2 326;1 732;34,3;De 2 à 5 000 entrées;AURECINEMA;;NON;NON;;FIXE;NON;B;56;47;0;56,2;36,5;7,3;0,0;13;26,5;17,0;45.370156;4.199354
723200;Cinéma Le Clap;BOURGOGNE / FRANCHE-COMTE;LE BOURG;58205;Ouroux-en-Morvan;608;58;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;64;31;176;1 596;1 509;5,8;Moins de 2000 entrées;SCENI QUA NON;;OUI;E;;FIXE;NON;R;92;78;1;68,4;18,1;9,8;3,7;44;51,1;39,7;44.665847;1.193196
723240;CINEMA STUDIO;AUVERGNE / RHONE-ALPES;ZAC CHABLAIS GARE;74012;Annemasse;36648;74;00652;Genève (SUI) - Annemasse (partie française);189489;04-Unités urbaines de 100 000 hbts ou plus;6;894;32;5 457;46 083;0;#DIV/0!;De 40 à 50 000 entrées;STUDIO;;NON;NON;;FIXE;NON;C;118;111;99;35,7;47,8;15,0;1,5;33;21,8;11,7;46.197254;6.238208
723800;CGR VILLEFRANCHE SUR SAONE;AUVERGNE / RHONE-ALPES;193 RUE DE LA QUARANTAINE;69264;Villefranche-sur-Saône;36711;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;10;1745;32;11 772;193 795;116 053;67,0;De 150 à 200 000 entrées;FRANCHEMOND;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;B;140;121;121;33,7;51,6;13,5;1,3;13;7,9;5,4;45.989161;4.724226
724280;CINEMA DE VAUJANY;AUVERGNE / RHONE-ALPES;PLACE DU TÉLÉPHÉRIQUE;38527;Vaujany;343;38;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;130;31;104;1 373;1 632;-15,9;Moins de 2000 entrées;COMMUNE DE VAUJANY;;NON;NON;;FIXE;NON;R;86;79;3;49,0;41,7;9,0;0,3;16;16,7;9,6;45.164059;6.089026
724640;LE BORDEAU;AUVERGNE / RHONE-ALPES;18 RUE DE GENEVE;01354;Saint-Genis-Pouilly;13434;01;00652;Genève (SUI) - Annemasse (partie française);189489;04-Unités urbaines de 100 000 hbts ou plus;1;248;23;169;4 149;3 229;28,5;De 2 à 5 000 entrées;COMMUNE DE SAINT-GENIS-POUILLY;;OUI;C;;FIXE;NON;B;98;74;2;59,2;22,9;16,0;1,9;39;51,4;50,1;46.242665;6.021223
725040;UGC CINE CITE PART-DIEU;AUVERGNE / RHONE-ALPES;Centre Commercial La Part-Dieu 133 rue Servient;69123;Lyon;525236;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;18;3105;32;16 336;269 931;0;#DIV/0!;De 200 à 300 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;C;163;134;134;31,2;52,3;15,7;0,9;39;22,2;16,3;45.761001;4.854442
11527;TRAVELLING;OCCITANIE;RUE BRESCOU;34003;Agde;29484;34;34401;Agde;29484;05-Unités urbaines de 20 000 à 100 000 hbts;4;757;32;3 777;60 480;39 662;52,5;De 50 à 80 000 entrées;LE FESTIVAL;;OUI;D;RDJPPR;FIXE;NON;I;174;146;79;44,1;42,7;12,2;1,0;75;28,8;16,7;43.31185;3.473009
12454;CINEMA MUNICIPAL MARCEL PAGNOL;OCCITANIE;9 RUE VICTOR HUGO;30003;Aigues-Mortes;8535;30;30210;Aigues-Mortes;8535;06-autres communes et unités urbaines;1;168;10;191;3 554;3 343;6,3;De 2 à 5 000 entrées;GRAND ECRAN POUR TOUS;;OUI;E;JP;FIXE;NON;I;53;46;6;34,1;57,6;8,1;0,3;9;8,2;5,9;43.566091;4.189267
13405;RENOIR;PROVENCE-ALPES-COTE D'AZUR;24 COURS MIRABEAU;13001;Aix-en-Provence;146282;13;00759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;3;431;32;2 506;60 916;64 001;-4,8;De 50 à 80 000 entrées;SOCIETE AIXOISE CINEMATOGRAPHIQUE;PATHE GAUMONT;OUI;C;RD;FIXE;NON;B;81;74;74;61,2;12,7;17,8;8,3;69;94,6;87,8;43.526562;5.448932
13413;CEZANNE;PROVENCE-ALPES-COTE D'AZUR;1 RUE MARCEL GUILLAUME;13001;Aix-en-Provence;146282;13;00759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;9;1539;32;8 389;251 687;143 527;75,4;De 200 à 300 000 entrées;LE CEZANNE;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;133;119;116;44,0;42,6;12,1;1,2;19;15,8;14,4;43.525387;5.446893
13423;LE MAZARIN;PROVENCE-ALPES-COTE D'AZUR;3TER RUE MAZARINE - 6 RUE LAROQU;13001;Aix-en-Provence;146282;13;00759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;3;438;32;2 738;52 452;54 697;-4,1;De 50 à 80 000 entrées;CINEMAZARIN;PATHE GAUMONT;OUI;C;RD;FIXE;NON;B;116;98;90;58,9;9,3;23,1;8,8;97;99,2;99,6;43.526103;5.448686
13454;ARMAND LUNEL;PROVENCE-ALPES-COTE D'AZUR;RUE DES ALLUMETTES;13001;Aix-en-Provence;146282;13;00759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;1;165;28;560;9 895;12 670;-21,9;De 5 à 10 000 entrées;INSTITUT DE L IMAGE;;OUI;C;JPPR;FIXE;NON;B;127;8;2;63,2;15,8;13,4;7,6;8;100,0;100,0;43.524462;5.439812
13684;AUDITORIUM PASCAL PAOLI;CORSE;QUAI L HERMINIER BP 253;2A004;Ajaccio;71685;2A;2A501;Ajaccio;71685;05-Unités urbaines de 20 000 à 100 000 hbts;1;432;1;15;631;0;#DIV/0!;Moins de 2000 entrées;CINE 2000;;NON;NON;;FIXE;NON;I;11;9;1;67,6;0,0;15,1;17,3;8;90,9;89,3;41.921426;8.739468
13685;ESPACE DIAMANT;CORSE;BOULEVARD PASCAL ROSSIMI;2A004;Ajaccio;71685;2A;2A501;Ajaccio;71685;05-Unités urbaines de 20 000 à 100 000 hbts;1;295;1;7;602;1 111;-45,8;Moins de 2000 entrées;COMMUNE D AJACCIO;;NON;NON;;FIXE;NON;I;2;0;0;0,0;0,0;0,0;0,0;0;0,0;0,0;41.915976;8.731036
13686;L ELLIPSE;CORSE;BD LOUIS CAMPI;2A004;Ajaccio;71685;2A;2A501;Ajaccio;71685;05-Unités urbaines de 20 000 à 100 000 hbts;6;1147;32;5 426;137 748;92 569;48,8;De 100 à 150 000 entrées;MSGCINEMA                                                       ;Simongiovanni ;OUI;D;JPPR;FIXE;NON;I;255;199;123;32,6;50,8;15,6;1,0;99;27,1;14,6;41.943558;8.753935
13692;PALAIS DES CONGRES;CORSE;QUAI L HERMINIER;2A004;Ajaccio;71685;2A;2A501;Ajaccio;71685;05-Unités urbaines de 20 000 à 100 000 hbts;1;432;1;6;336;0;#DIV/0!;Moins de 2000 entrées;CORSICA FILM FESTIVALS;;NON;NON;;FIXE;NON;I;4;0;0;0,0;0,0;0,0;0,0;0;0,0;0,0;41.921426;8.739468
14533;CINEPLANET;OCCITANIE;BOULEVARD VAUBAN;30007;Alès;41412;30;30501;Alès;98263;05-Unités urbaines de 20 000 à 100 000 hbts;8;1309;32;7 721;113 036;86 008;31,4;De 100 à 150 000 entrées;COMPAGNIE CINEMATOGRAPHIQUE IMMOBILIERE CEVENOLE                ;MC4 (Gardebosc);OUI;D;RD;FIXE;OUI;C;268;200;163;37,5;49,5;11,9;1,1;89;24,0;14,7;44.125939;4.077527
15741;CINEMA DE L AIGUILLE;PROVENCE-ALPES-COTE D'AZUR;RESIDENCE DE L AIGUILLE;04006;Allos;819;04;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;187;20;193;3 739;4 563;-18,1;De 2 à 5 000 entrées;LEATHOM;MC4 (Gardebosc);NON;NON;;FIXE;NON;R;95;88;20;45,4;43,1;11,0;0,5;17;12,7;6,5;44.283294;6.539965
17082;CASINO AMELIE LES BAINS;OCCITANIE;4 AVENUE DU DOCTEUR BOUIX;66003;Amélie-les-Bains-Palalda;3549;66;66204;Amélie-les-Bains-Palalda;6285;06-autres communes et unités urbaines;1;196;29;137;1 722;643;167,8;Moins de 2000 entrées;SA CASINO D'AMELIE LES BAINS;Arnauld;NON;NON;;FIXE;NON;C;92;91;0;69,1;15,6;15,3;0,0;29;29,6;33,2;42.472951;2.670403
19242;LE CASTEILL;OCCITANIE;PLACE DU CASTELL;66004;Les Angles;566;66;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;197;17;135;2 033;3 510;-42,1;De 2 à 5 000 entrées;REGIE AUTONOME DES SPORTS ET LOISIRS LES ANGLES;GPCI (Vintrou);NON;NON;;FIXE;NON;R;79;76;0;36,1;46,2;17,6;0,0;20;19,4;11,8;42.577018;2.075079
20672;CASINO;PROVENCE-ALPES-COTE D'AZUR;6 ET 8 BD DU 24 AOUT;06004;Antibes;74047;06;06701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;3;456;32;2 569;54 740;34 463;58,8;De 50 à 80 000 entrées;LA COTENTINE;;OUI;C;;FIXE;NON;B;114;105;73;38,9;44,9;15,3;0,9;47;29,1;20,2;43.57983;7.122516
21532;LE CESAR;PROVENCE-ALPES-COTE D'AZUR;RUE SCUDERY;84003;Apt;11232;84;84302;Apt;15319;06-autres communes et unités urbaines;3;432;31;2 616;26 706;15 976;67,2;De 20 à 30 000 entrées;JOUVE MICHELE;;OUI;E;RDJPPR;FIXE;NON;C;179;150;105;52,2;35,1;10,7;1,9;82;41,5;34,9;43.875034;5.396362
23102;LE JAURES;OCCITANIE;RUE JEAN JAURES;66008;Argelès-sur-Mer;10623;66;66401;Saint-Cyprien;55343;05-Unités urbaines de 20 000 à 100 000 hbts;1;234;32;731;9 314;6 423;45,0;De 5 à 10 000 entrées;CINEMAGINAIRE;Arnauld;OUI;D;;FIXE;NON;C;137;115;25;70,3;19,4;9,6;0,6;62;33,1;33,5;42.547269;3.023455
23392;L EAU VIVE;PROVENCE-ALPES-COTE D'AZUR;AVENUE CHARLES DE GAULLE;05006;L' Argentière-la-Bessée;2355;05;05101;L'Argentière-la-Bessée;2355;06-autres communes et unités urbaines;1;159;32;400;5 664;4 721;20,0;De 5 à 10 000 entrées;CINEMAS G LAMIC;MC4 (Gardebosc);OUI;E;;FIXE;NON;I;176;154;6;62,3;21,2;13,0;3,4;64;38,7;38,1;44.792274;6.558372
23933;FEMINA;PROVENCE-ALPES-COTE D'AZUR;8 BD EMILE ZOLA;13004;Arles;51831;13;00552;Arles;54731;05-Unités urbaines de 20 000 à 100 000 hbts;3;483;31;1 994;27 940;15 731;77,6;De 20 à 30 000 entrées;LE CAPITOLE;Miquelis;NON;NON;;FIXE;NON;C;84;77;61;33,3;53,1;11,9;1,7;6;3,1;4,5;43.674097;4.627703
23951;ACTES SUD LE MEJAN;PROVENCE-ALPES-COTE D'AZUR;23 QUAI MARX DORMOY;13004;Arles;51831;13;00552;Arles;54731;05-Unités urbaines de 20 000 à 100 000 hbts;3;231;32;2 602;24 271;22 579;7,5;De 20 à 30 000 entrées;LE CAPITOLE;;OUI;D;RDJPPR;FIXE;NON;C;114;87;59;66,0;16,8;13,1;4,1;78;90,4;94,0;43.678479;4.624726
27833;PAGNOL;PROVENCE-ALPES-COTE D'AZUR;COURS FOCH;13005;Aubagne;47659;13;00759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;4;579;32;3 846;45 805;24 661;85,7;De 40 à 50 000 entrées;CINEMA NEMO;;OUI;C;;FIXE;NON;B;132;111;99;50,9;36,7;12,4;0,0;39;27,8;21,8;43.293397;5.567708
33751;VOX;PROVENCE-ALPES-COTE D'AZUR;22 PLACE DE L HORLOGE;84007;Avignon;93434;84;00754;Avignon;467426;04-Unités urbaines de 100 000 hbts ou plus;2;379;32;2 307;27 601;13 278;107,9;De 20 à 30 000 entrées;CINEVOX;GPCI (Vintrou);NON;NON;;FIXE;NON;C;105;60;31;61,6;23,8;14,1;0,6;27;34,7;26,3;43.949433;4.806281
33772;UTOPIA REPUBLIQUE (UTOPIA 5);PROVENCE-ALPES-COTE D'AZUR;5 RUE FIGUIERE;84007;Avignon;93434;84;00754;Avignon;467426;04-Unités urbaines de 100 000 hbts ou plus;1;139;29;821;12 092;9 972;21,3;De 10 à 20 000 entrées;FELICITE FILMS;;OUI;B;RDPR;FIXE;NON;C;184;135;89;67,5;11,8;14,8;5,9;128;96,3;95,3;43.947217;4.806805
33791;UTOPIA MANUTENTION 1;PROVENCE-ALPES-COTE D'AZUR;4 RUE DES ESCALIERS SAINTE ANNE;84007;Avignon;93434;84;00754;Avignon;467426;04-Unités urbaines de 100 000 hbts ou plus;4;456;32;4 908;86 976;84 672;2,7;De 80 à 100 000 entrées;FELICITE FILMS;;OUI;B;RDJPPR;FIXE;NON;C;270;160;133;65,3;12,6;15,0;7,1;148;97,1;96,5;43.951249;4.808538
33801;PATHE CAP SUD;PROVENCE-ALPES-COTE D'AZUR;ZONE COMMERCIALE CAP SUD;84007;Avignon;93434;84;00754;Avignon;467426;04-Unités urbaines de 100 000 hbts ou plus;14;2604;32;12 959;237 519;155 449;52,8;De 200 à 300 000 entrées;PATHE AVIGNON;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;209;185;160;29,7;54,2;14,6;1,5;69;17,4;8,7;43.929048;4.837198
36122;CASINO;OCCITANIE;14 RUE DU CASINO;30028;Bagnols-sur-Cèze;18428;30;30401;Bagnols-sur-Cèze;22743;05-Unités urbaines de 20 000 à 100 000 hbts;4;678;29;1 757;30 772;20 843;47,6;De 30 à 40 000 entrées;SOCIETE D EXPLOITATION DES CINEMAS CONSTANT;Miquelis;NON;NON;;FIXE;NON;C;81;71;52;40,8;47,8;11,4;0,0;14;11,1;6,9;44.16605;4.620681
36282;SALLE MUNICIPALE CLAUDE PLAN;OCCITANIE;SALLE MUNICIPALE CLAUDE PLAN;34022;Baillargues;7809;34;34212;Baillargues;10855;06-autres communes et unités urbaines;1;200;25;199;9 705;10 305;-5,8;De 5 à 10 000 entrées;CINE PLAN;;NON;NON;;ITINERANT;NON;C;45;29;0;85,3;13,4;1,3;0,0;11;41,6;35,4;43.662182;4.013467
38931;L UBAYE;PROVENCE-ALPES-COTE D'AZUR;19 RUE HENRI MERCIER;04019;Barcelonnette;2773;04;04106;Barcelonnette;3397;06-autres communes et unités urbaines;2;260;29;1 031;11 705;7 868;48,8;De 10 à 20 000 entrées;CINE ESPACE EVASION;;OUI;E;RDJPPR;FIXE;NON;C;130;116;15;54,5;33,6;10,6;1,4;47;26,5;17,1;44.387012;6.653653
39428;CINEMA JEAN-LOUIS TRINTIGNANT;OCCITANIE;L ESPLANADE;30029;Barjac;1638;30;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;90;32;203;3 177;4 314;-26,4;De 2 à 5 000 entrées;VILLE DE BARJAC                                                 ;;OUI;E;;FIXE;NON;R;140;121;1;67,1;15,1;14,1;3,7;76;58,2;57,2;44.307917;4.346467
