N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2020;entrées 2019;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
262921;LE PARNASSE;NOUVELLE AQUITAINE;3 AVENUE DE LA GARE;40184;Mimizan;6927;40;40203;Mimizan;6927;06-autres communes et unités urbaines;1;750;31;438;6 724;30 884;-0,8;De 5 à 10 000 entrées;COMMUNE DE MIMIZAN;CINE LANDES;OUI;E;JP;FIXE;NON;I;130;107;45;66,1;22,4;7,4;4,1;43;43,2;40,2;44.20143;-1.228686
263261;COMOEDIA;PROVENCE-ALPES-COTE D'AZUR;15 RUE LOUIS CASTAGNE;13063;Miramas;25639;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;1;165;31;701;8 187;4 288;0,9;De 5 à 10 000 entrées;ASSOCIATION CENTRE CULTUREL DE MIRAMAS;;OUI;C;JP;FIXE;NON;B;131;85;1;36,3;54,1;8,0;1,6;76;6,4;6,5;43.581558;5.001721
263372;CINE ASTARAC;OCCITANIE;RUE DESMONTS;32256;Mirande;3483;32;32105;Mirande;3932;06-autres communes et unités urbaines;1;250;28;137;3 913;36 470;-0,9;De 2 à 5 000 entrées;FEDERATION DES ASSOCIATIONS LAIQUES D' EDUCATION POPULAIRE GERS;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;C;108;80;7;60,5;30,0;6,3;3,2;45;47,3;54,2;43.513752;0.405519
263484;RIO;GRAND EST;4 BIS RUE STE CECILE;88304;Mirecourt;5325;88;88205;Mirecourt;7359;06-autres communes et unités urbaines;1;332;30;397;7 299;6 281;0,2;De 5 à 10 000 entrées;VILLE DE MIRECOURT;;NON;NON;;FIXE;NON;C;82;63;12;60,7;32,9;4,3;2,1;24;19,8;22,6;48.299898;6.132591
263563;ESPACE CULTUREL ANDRE MALRAUX;OCCITANIE;14 RUE VIDAL LABLACHE;09194;Mirepoix;3162;09;09103;Mirepoix;3162;06-autres communes et unités urbaines;1;106;27;360;4 224;38 321;-0,9;De 2 à 5 000 entrées;VILLE DE MIREPOIX;;OUI;E;JP;FIXE;NON;I;88;68;0;30,3;45,0;3,4;21,3;46;55,9;62,9;43.089583;1.87481
263612;SALLE DES FETES;AUVERGNE / RHONE-ALPES;SALLE DES FETES;01249;Miribel;9574;01;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;300;25;122;4 431;5 503;-0,2;De 2 à 5 000 entrées;ASSOCIATION REGIONALE PROMOTION DU CINEMA;;OUI;C;JP;ITINERANT;NON;B;71;47;0;62,7;18,5;16,0;2,8;30;44,7;48,9;45.871817;4.913437
263912;CONCORDE;ILE-DE-FRANCE;4 AV DES BOSQUETS;77294;Mitry-Mory;19847;77;00851;Paris;10706072;03-Petite couronne;1;210;30;732;10 171;22 396;-0,5;De 10 à 20 000 entrées;ASSOCIATION MITRYENNE DE LOISIRS;SARL GPCI;OUI;C;JPPR;FIXE;NON;B;180;110;5;62,6;29,5;5,7;2,2;112;38,2;37,5;48.956929;2.603083
264123;LE GRAND AIR;AUVERGNE / RHONE-ALPES;LE GRAND AIR;73157;Modane;3180;73;73109;Modane;3846;06-autres communes et unités urbaines;1;220;20;104;2 507;15 605;-0,8;De 2 à 5 000 entrées;SNC GIPPA ET GILBERT;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;C;46;39;3;39,4;43,4;13,9;3,3;3;28,6;31,0;45.14954;6.634433
264151;LE KERFANY;BRETAGNE;13 RUE DES MOULINS;29150;Moëlan-sur-Mer;6874;29;29206;Moëlan-sur-Mer;6874;06-autres communes et unités urbaines;1;172;31;545;19 164;297 740;-0,9;De 10 à 20 000 entrées;LES GARS DE SAINT PHILIBERT;SAS CINE DIFFUSION;OUI;E;RDJPPR;FIXE;NON;I;167;119;14;57,2;32,6;6,8;3,4;92;39,1;38,9;47.808314;-3.635534
264442;FRANCOIS TRUFFAUT;BOURGOGNE / FRANCHE-COMTE;12 RUE DE LA POYAT;39333;Moirans-en-Montagne;2088;39;39102;Moirans-en-Montagne;2088;06-autres communes et unités urbaines;1;330;30;255;2 098;5 644;-0,6;De 2 à 5 000 entrées;ASSOCIATION LA FRATERNELLE;;OUI;E;JP;FIXE;NON;I;131;114;0;53,7;30,3;7,6;8,3;62;38,3;46,9;46.457868;5.758014
264591; CONCORDE;OCCITANIE;19 BD DELBREL;82112;Moissac;12581;82;82401;Castelsarrasin;26467;05-Unités urbaines de 20 000 à 100 000 hbts;6;737;29;1 645;12 322;1 863 429;-1,0;De 10 à 20 000 entrées;SOCIETE NOUVELLE DES CINEMAS ATLANTIQUE;;NON;NON;;FIXE;NON;B;91;72;30;40,4;51,3;6,3;2,0;32;14,3;10,1;44.132684;1.066545
264672;LA ROTONDE;ILE-DE-FRANCE;PLACE DU 14 JUILLET;77296;Moissy-Cramayel;17630;77;00851;Paris;10706072;03-Petite couronne;1;349;30;383;7 648;10 377;-0,3;De 5 à 10 000 entrées;SCENE NATIONALE DE SENART;;OUI;C;JP;FIXE;NON;B;102;70;0;38,7;52,4;6,9;2,0;48;15,5;10,5;48.628281;2.589982
266213;CINE'MONCLAR;OCCITANIE;PLACE DES CAPITOULS;82115;Monclar-de-Quercy;1945;82;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;153;29;122;1 238;1 370;-0,1;Moins de 2000 entrées;ASSOCIATION CINEFOL 31;;NON;NON;;FIXE;NON;R;110;92;0;60,4;24,3;9,8;5,4;55;52,6;49,1;43.966813;1.584453
266292;STELLA;NOUVELLE AQUITAINE;RUE JEANNE D ARC;79179;Moncoutant;3161;79;79105;Moncoutant;3161;06-autres communes et unités urbaines;1;295;22;271;2 080;236 100;-1,0;De 2 à 5 000 entrées;ASSOCIATION CINEMA DU BOCAGE;SUD CINE;OUI;E;JP;FIXE;NON;I;82;64;0;42,8;45,4;8,7;3,1;30;29,9;19,3;46.724207;-0.587156
266361;UGC CINE CITE;NORMANDIE;RUE ERNEST COGNACQ;14437;Mondeville;9719;14;14601;Caen;198639;04-Unités urbaines de 100 000 hbts ou plus;12;2452;31;10 805;189 712;17 661;9,7;De 150 à 200 000 entrées;UGC CINE CITE MONDEVILLE;UGC DIFFUSION;NON;NON;;FIXE;OUI;B;216;90;90;58,5;30,5;6,8;4,2;75;42,4;46,0;49.166065;-0.30018
266571;LA BOBINE;NOUVELLE AQUITAINE;22 RUE DU COMMERCE;64393;Monein;4473;64;64302;Mourenx;14531;06-autres communes et unités urbaines;1;159;29;469;2 882;21 072;-0,9;De 2 à 5 000 entrées;ASSOCIATION FOYER RURAL CENTRE SOCIAL ET CULTUREL;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;C;119;95;1;60,3;32,9;5,4;1,5;57;29,6;28,0;43.320215;-0.579262
