N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2018;entrées 2017;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
283551;SALLE JEANNE D ARC;BRETAGNE;RUE RENE BAZIN;56143;Muzillac;4988;56;56116;Muzillac;4988;unités urbaines de moins de 20 000 habitants et zones rurales;1;186;53;442;14 354;16 762;-14,40%;De 10 à 20 000 entrées;CINEMA JEANNE D'ARC;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune isolée;196;171;20;53,1;34,9;9,9;2,2;67;24,9;21;47.555803;-2.484734
284613;GAUMONT;PAYS DE LA LOIRE;12 PLACE DU COMMERCE;44109;Nantes;303382;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;12;1875;53;23 286;578 420;613 316;-5,70%;De 450 à 700 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;266;201;191;42,6;40,4;15,7;1,3;96;34;26,4;47.213357;-1.558244
284631;KATORZA;PAYS DE LA LOIRE;3 RUE CORNEILLE;44109;Nantes;303382;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;6;931;51;9 399;240 995;239 108;1%;De 200 à 300 000 entrées;CINEVILLE;CINEDIFFUSION;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;331;190;175;48,8;15,9;24,6;10,7;266;95,8;92,7;47.213603;-1.562528
284662;CONCORDE;PAYS DE LA LOIRE;79 BD DE L EGALITE;44109;Nantes;303382;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;4;287;50;6 154;112 192;112 028;0%;De 100 à 150 000 entrées;CLOCHARD GERARD JACQUES (TIERS FERME);MICROMEGAS;oui;catégorie A;RDJP;FIXE;NON;commune-centre;375;282;93;62,6;14;17;6,5;294;79,5;77,3;47.21118;-1.586751
284694;BONNE GARDE;PAYS DE LA LOIRE;20 RUE DU FRERE LOUIS;44109;Nantes;303382;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;1;341;47;573;26 217;22 142;18%;De 20 à 30 000 entrées;ASSOCIATION SPORTIVE ET CULTURELLE BONNE GARDE;CINEDIFFUSION;oui;catégorie A;JP;FIXE;NON;commune-centre;260;158;0;52,2;23,7;16,9;7,1;205;70,9;77,1;47.195308;-1.538372
284747;LE CINEMATOGRAPHE;PAYS DE LA LOIRE;12 BIS RUE DES CARMELITES;44109;Nantes;303382;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;1;162;50;1 301;53 875;51 763;4%;De 50 à 80 000 entrées;LE CINEMATOGRAPHE CINE-NANTES LOIRE-ATLANTIQUE;;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;368;23;4;31,4;43;17;8,6;330;77,8;92,2;47.216901;-1.551545
287391;LE VIKING;NORMANDIE;68 RUE DE LA REPUBLIQUE;27428;Le Neubourg;4099;27;27201;Le Neubourg;5244;unités urbaines de moins de 20 000 habitants et zones rurales;1;405;51;1 159;43 282;42 459;2%;De 40 à 50 000 entrées;VILLE DE NEUBOURG;;non;non classé;;FIXE;NON;commune-centre;127;94;27;59,9;31,1;8;1;41;12,9;9,3;49.148993;0.902155
287472;NORMANDY;NORMANDIE;18 RUE POISSONNIERE;76462;Neufchâtel-en-Bray;4728;76;76203;Neufchâtel-en-Bray;5179;unités urbaines de moins de 20 000 habitants et zones rurales;1;227;53;575;24 066;25 373;-5,20%;De 20 à 30 000 entrées;VILLE DE NEUFCHATEL EN BRAY;NOE;oui;catégorie E;;FIXE;NON;commune-centre;165;130;2;54,2;32,2;10,6;3;64;25,7;19,5;49.730796;1.442643
288291;CIRCUIT 2;CENTRE-VAL DE LOIRE;CINEMOBILE;45142;Fay-aux-Loges;3691;45;45202;Fay-aux-Loges;6432;unités urbaines de moins de 20 000 habitants et zones rurales;1;100;46;989;25 036;26 746;-6,40%;De 20 à 30 000 entrées;AGENCE REGIONALE CENTRE LIVRE IMAGE CULTURE;;oui;catégorie E;JPPR;ITINERANT;NON;commune-centre;85;47;0;69,7;20,8;7,4;2,2;55;45;40;47.940501;2.182716
291822;REX;CENTRE-VAL DE LOIRE;26 PLACE DU 11 AOUT;28280;Nogent-le-Rotrou;9956;28;28301;Nogent-le-Rotrou;11158;unités urbaines de moins de 20 000 habitants et zones rurales;3;481;53;3 139;73 286;77 972;-6,00%;De 50 à 80 000 entrées;VILLE DE NOGENT LE ROTROU;;oui;catégorie E;RDJPPR;FIXE;NON;commune-centre;262;190;55;55,4;36,3;7,5;0,8;154;31,7;14,8;48.322377;0.818153
291964;LUMIERE SALLE MICHEL PICCOLI;GRAND EST;AVENUE PASTEUR;10268;Nogent-sur-Seine;5965;10;10202;Nogent-sur-Seine;5965;unités urbaines de moins de 20 000 habitants et zones rurales;2;228;53;1 570;24 176;23 404;3%;De 20 à 30 000 entrées;VILLE DE NOGENT SUR SEINE;GPCI;oui;catégorie E;JP;FIXE;NON;commune isolée;246;207;48;46,4;40;11;2,6;107;23,5;20;48.489946;3.505014
293121;CINEMA PARADISO;PAYS DE LA LOIRE;24 BD DE LA GARE;44110;Nort-sur-Erdre;8539;44;44209;Nort-sur-Erdre;8539;unités urbaines de moins de 20 000 habitants et zones rurales;1;230;53;392;23 930;22 775;5%;De 20 à 30 000 entrées;ASSOCIATION CINEMA PARADISO;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune isolée;195;154;1;54,3;32,4;11,6;1,8;86;36,5;35,6;47.441735;-1.502661
293392;COLOMBIER;NORMANDIE;RUE RENE COTY;76476;Port-Jérôme-sur-Seine;9743;76;76402;Lillebonne;21641;unités urbaines de 20 000 à 100 000 habitants;3;657;53;2 214;42 704;45 893;-6,90%;De 40 à 50 000 entrées;VILLE DE NOTRE DAME DE GRAVENCHON;NOE;non;non classé;;FIXE;NON;commune-centre;201;159;41;38,2;52,4;9,2;0,2;81;10,3;4,4;49.491272;0.575902
293630;COMPLEXE CULTUREL OESIA;CENTRE-VAL DE LOIRE;ROND-POINT DE LA CHASSETIERE;37172;Notre-Dame-d'Oé;4045;37;37701;Tours;353042;unités urbaines de 100 000 habitants et plus;1;500;17;30;2 675;2 250;19%;De 2 à 5 000 entrées;VILLE DE NOTRE DAME D'OE;;non;non classé;;FIXE;NON;banlieue;28;18;1;81,1;14,4;4,5;0;11;40;43,6;47.448213;0.694335
293801;CINE SOLOGNE;CENTRE-VAL DE LOIRE;CINE SOLOGNE;41161;Nouan-le-Fuzelier;2330;41;41104;Nouan-le-Fuzelier;2330;unités urbaines de moins de 20 000 habitants et zones rurales;1;200;28;160;5 006;6 332;-20,90%;De 5 à 10 000 entrées;UNION POUR LA CULTURE POPULAIRE SOLOGNE;;non;non classé;;ITINERANT;NON;commune isolée;18;9;0;89,4;0;10,6;0;9;43,5;49;47.535458;2.042446
294861;NOUVEAU CINEMA LE PARADISIO 1 (EX-PARADISIO)  (EX-PALACE A);HAUTS DE FRANCE;16 BD ERNEST NOEL;60471;Noyon;13883;60;60304;Noyon;15867;unités urbaines de moins de 20 000 habitants et zones rurales;4;643;53;6 436;123 670;85 303;45%;De 100 à 150 000 entrées;CINEMA LE PARADISIO;;oui;catégorie E;JP;FIXE;NON;commune-centre;333;271;147;43,5;47,6;8,5;0,5;147;16,8;6,5;49.579959;3.008971
294891;LE NOZEK;PAYS DE LA LOIRE;RUE DE LA GARE;44113;Nozay;4087;44;44110;Nozay;4087;unités urbaines de moins de 20 000 habitants et zones rurales;1;210;53;451;20 917;18 969;10%;De 20 à 30 000 entrées;CINEMA LE NOZEK;CINEDIFFUSION;oui;catégorie E;JP;FIXE;NON;commune isolée;218;174;2;52,6;28,2;16,5;2,7;104;36,4;35;47.565293;-1.628355
296615;ESPACE ARAGON;NORMANDIE;PLACE DU 8 MAI 1945;76484;Oissel;11355;76;755;Rouen;467133;unités urbaines de 100 000 habitants et plus;1;198;45;308;11 435;10 338;11%;De 10 à 20 000 entrées;VILLE D'OISSEL;;non;non classé;;FIXE;NON;banlieue;176;133;0;54,2;25,3;15,9;4,6;88;46,4;32,4;49.339471;1.08919
298831;LES CARMES;CENTRE-VAL DE LOIRE;7 RUE DES CARMES;45234;Orléans;114644;45;45701;Orléans;278131;unités urbaines de 100 000 habitants et plus;3;729;53;7 285;156 207;155 822;0%;De 150 à 200 000 entrées;CINEMA LES CARMES;MC5;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;386;230;152;59,6;11,4;17,9;11;335;89,5;95;47.901533;1.900955
298834;PATHE ORLEANS;CENTRE-VAL DE LOIRE;2 RUE DES HALLES;45234;Orléans;114644;45;45701;Orléans;278131;unités urbaines de 100 000 habitants et plus;12;2309;53;22 800;553 421;580 146;-4,60%;De 450 à 700 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;256;208;201;40,5;46;13,1;0,4;69;24,2;18,1;47.89856839999999;1.9088173000000097
299511;CINEDORI;HAUTS DE FRANCE;RUE DES FRAISIERS;60482;Orry-la-Ville;3384;60;60204;Orry-la-Ville;6328;unités urbaines de moins de 20 000 habitants et zones rurales;1;186;42;126;5 485;6 745;-18,70%;De 5 à 10 000 entrées;LA JEANNE D'ARC;GPCI;non;non classé;;FIXE;NON;commune-centre;62;49;0;40,2;48,3;11,5;0;18;24,6;16,6;49.130553;2.511848
300801;MICHEL CABIEU;NORMANDIE;5 AVENUE MICHEL CABIEU;14488;Ouistreham;9177;14;14206;Ouistreham;9177;unités urbaines de moins de 20 000 habitants et zones rurales;1;352;53;1 100;47 005;46 523;1%;De 40 à 50 000 entrées;ASSOCIATION CINEMATOGRAPHIQUE ET CULTURELLE LE CABIEU;;oui;catégorie E;JP;FIXE;NON;commune isolée;214;172;13;59,3;28,4;11,6;0,7;101;38,6;23;49.276964;-0.256313
302312;CINE BREIZ;BRETAGNE;RUE HENRY DUNANT;22162;Paimpol;7199;22;22303;Paimpol;17817;unités urbaines de moins de 20 000 habitants et zones rurales;1;196;53;552;30 640;32 593;-6,00%;De 30 à 40 000 entrées;ASSOCIATION LA PAIMPOLAISE;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune-centre;229;186;12;55,7;30,7;11,8;1,9;115;37,9;39,1;48.780228;-3.05216
302453;REX;BRETAGNE;PASSAGE DE L HOTEL DE VILLE;56152;Le Palais;2579;56;56105;Le Palais;2579;unités urbaines de moins de 20 000 habitants et zones rurales;1;234;49;809;25 629;27 063;-5,30%;De 20 à 30 000 entrées;SARL LAURIENNE;MICROMEGAS;oui;catégorie E;RDJPPR;FIXE;NON;commune isolée;271;197;21;51,2;31,8;14,3;2,8;173;51,8;42,7;47.347212;-3.157897
306414;ECKMUHL;BRETAGNE;RUE DU PORT;29158;Penmarch;5457;29;29401;Penmarch;22807;unités urbaines de 20 000 à 100 000 habitants;1;235;53;980;44 125;41 141;7%;De 40 à 50 000 entrées;VILLE DE PENMARCH;CINEDIFFUSION;oui;catégorie D;RDJP;FIXE;NON;commune-centre;352;252;16;58,9;19,6;14,2;7,3;261;64,4;56,9;47.799654;-4.356964
307361;PICARDY;HAUTS DE FRANCE;9 RUE ST SAUVEUR;80620;Péronne;7652;80;80209;Péronne;9453;unités urbaines de moins de 20 000 habitants et zones rurales;2;384;46;958;20 013;21 795;-8,20%;De 20 à 30 000 entrées;VILLE DE PERONNE;;non;non classé;;FIXE;NON;commune-centre;149;126;18;63,9;31,6;4,5;0;28;9;7,5;49.930788;2.936858
307943;LES BALADINS;BRETAGNE;27 BOULEVARD THALASSA;22168;Perros-Guirec;7288;22;22403;Lannion;49438;unités urbaines de 20 000 à 100 000 habitants;2;437;53;2 141;35 426;41 077;-13,80%;De 30 à 40 000 entrées;LES BALADINS;;oui;catégorie D;RDJP;FIXE;NON;banlieue;180;143;37;65,4;13;16,5;5,1;121;63,6;62,8;48.814855;-3.457451
312221;LE COTENTIN;NORMANDIE;PLACE DU MARCHE;50403;Pirou;1484;50;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;154;52;635;14 387;16 116;-10,70%;De 10 à 20 000 entrées;ASSOCIATION DU CINEMA DE LA PLAGE;GENERIQUES;oui;catégorie E;JP;FIXE;NON;territoire rural;185;149;7;61,2;23,6;9,8;5,3;95;41,4;30,4;49.166275;-1.5704
312443;LE MAIL;CENTRE-VAL DE LOIRE;26 MAIL OUEST;45252;Pithiviers;9100;45;45301;Pithiviers;11969;unités urbaines de moins de 20 000 habitants et zones rurales;1;220;53;1 434;46 634;39 076;19%;De 40 à 50 000 entrées;VILLE DE PITHIVIERS;;non;non classé;;FIXE;NON;commune-centre;225;177;35;44,5;42,7;10,1;2,6;103;18,8;18,9;48.173277;2.253059
313842;CINEMA L'HERMINE;BRETAGNE;33 RUE DE L HERMINE;35223;Plélan-le-Grand;3852;35;35116;Plélan-le-Grand;3852;unités urbaines de moins de 20 000 habitants et zones rurales;1;192;53;476;17 676;17 524;1%;De 10 à 20 000 entrées;COMMUNAUTE DE COMMUNES DE BROCELIANDE;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune isolée;331;282;4;56,8;29,6;10,9;2,8;194;47,9;29,7;47.998597;-2.096562
313912; CASINO DU VAL ANDRE;BRETAGNE;1 COURS WINSTON CHURCHILL;22186;Pléneuf-Val-André;4009;22;22115;Pléneuf-Val-André;4009;unités urbaines de moins de 20 000 habitants et zones rurales;1;600;53;704;17 382;20 119;-13,60%;De 10 à 20 000 entrées;SOCIETE D'EXPLOITATION DU CASINO DE LA ROTONDE;MICROMEGAS;oui;catégorie E;JP;FIXE;NON;commune isolée;234;202;5;49,9;38;11,4;0,7;97;28,3;23,8;48.590655;-2.553431
314471;LE DOURON;BRETAGNE;PLACE DE LAUNCESTON;22194;Plestin-les-Grèves;3598;22;251;Plestin-les-Grèves;4945;unités urbaines de moins de 20 000 habitants et zones rurales;1;180;53;682;25 405;26 913;-5,60%;De 20 à 30 000 entrées;ASSOCIATION CULTURELLE CINEMATOGRAPHIQUE;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune-centre;203;159;11;60,6;27,7;10,2;1,5;96;33,9;29,3;48.655594;-3.630501
314601;CINE ARMOR;BRETAGNE;RUE DES FRERES LUMIERE;35228;Pleurtuit;6628;35;458;Dinard;32364;unités urbaines de 20 000 à 100 000 habitants;1;196;53;390;16 768;16 698;0%;De 10 à 20 000 entrées;ASSOCIATION SAINT GUILLAUME;CINEDIFFUSION;oui;catégorie D;;FIXE;NON;commune-centre;180;153;6;64,6;23,7;11,3;0,4;82;34,9;33,1;48.578076;-2.061657
314823;CINELAC;BRETAGNE;13 RUE DU LAC;56165;Ploërmel;9571;56;56216;Ploërmel;9571;unités urbaines de moins de 20 000 habitants et zones rurales;5;794;53;7 731;147 974;158 495;-6,60%;De 100 à 150 000 entrées;CINELAC;GPCI;oui;catégorie E;JP;FIXE;NON;commune isolée;333;264;136;46,8;42,6;9,4;1,2;155;18,9;9,6;47.936453;-2.401708
315251;CINEMA LE DAUPHIN;BRETAGNE;1O RUE FOCH;29185;Plouescat;3471;29;29118;Plouescat;3471;unités urbaines de moins de 20 000 habitants et zones rurales;1;358;53;448;15 586;15 322;2%;De 10 à 20 000 entrées;ASSOCIATION CINEMA LE DAUPHIN;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune isolée;208;167;8;57,9;28,6;11,4;2,1;101;37,3;33,5;48.657353;-4.170827
315312;IMAGES;BRETAGNE;RUE DE SALTASH;29189;Plougastel-Daoulas;13436;29;29701;Brest;200530;unités urbaines de 100 000 habitants et plus;2;237;51;1 620;34 723;36 122;-3,90%;De 30 à 40 000 entrées;ASSOCIATION IMAGES;CINEDIFFUSION;oui;catégorie C;JP;FIXE;NON;banlieue;220;164;34;57,3;25,5;13,3;3,8;126;41,8;32;48.373269;-4.370987
315332;LE DAUPHIN;BRETAGNE;RESIDENCE DE L OCEAN;29190;Plougonvelin;4083;29;29113;Plougonvelin;4083;unités urbaines de moins de 20 000 habitants et zones rurales;1;129;53;646;19 733;19 500;1%;De 10 à 20 000 entrées;VILLE DE PLOUGONVELIN;MICROMEGAS;oui;catégorie E;JPPR;FIXE;NON;commune isolée;239;182;2;56,4;23,8;15,7;4,1;152;48,6;47,8;48.340552;-4.723462
315411;LE CITHEA;BRETAGNE;RUE DES ECOLES;22219;Plouguenast;1844;22;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;177;50;242;5 748;5 904;-2,60%;De 5 à 10 000 entrées;CINEMA JEANNE D'ARC;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;territoire rural;121;96;2;60,2;25,4;14;0,5;38;27,7;40,8;48.28043;-2.706503
317442;TRIANON;HAUTS DE FRANCE;1 RUE DE L ABREUVOIR;80630;Poix-de-Picardie;2402;80;80106;Poix-de-Picardie;2402;unités urbaines de moins de 20 000 habitants et zones rurales;1;220;53;557;28 320;28 033;1%;De 20 à 30 000 entrées;OEUVRES PAROISSIALES DE POIX;GPCI;non;non classé;;FIXE;NON;commune isolée;177;134;2;55,2;35,7;9;0,1;64;22,8;20,5;49.776307;1.980512
317911;GRAND ECRAN;PAYS DE LA LOIRE;RUE DE LA LOIRE;49244;Mauges-sur-Loire;18356;49;49208;La Pommeraye;18356;unités urbaines de moins de 20 000 habitants et zones rurales;1;134;53;487;13 397;14 252;-6,00%;De 10 à 20 000 entrées;VILLE DE LA POMMERAYE;;oui;catégorie E;;FIXE;NON;commune-centre;205;161;0;65,2;21,8;11,3;1,8;122;42,5;29,5;47.359284;-0.860039
318782;ROYAL;NORMANDIE;16 RUE DU GENERAL LECLERC;27467;Pont-Audemer;8998;27;27303;Pont-Audemer;22373;unités urbaines de 20 000 à 100 000 habitants;3;589;53;2 336;59 461;66 727;-10,90%;De 50 à 80 000 entrées;SWERTVAEGHER CATHERINE;;non;non classé;;FIXE;NON;commune-centre;134;96;45;45,9;43,1;9,6;1,4;54;11,2;12,4;49.354873;0.511693
319022;LA BOBINE;PAYS DE LA LOIRE;6 PLACE DE LA GARE;44129;Pontchâteau;10604;44;44214;Pontchâteau;10604;unités urbaines de moins de 20 000 habitants et zones rurales;1;129;53;643;16 800;17 129;-1,90%;De 10 à 20 000 entrées;VILLE DE PONTCHATEAU;MICROMEGAS;oui;catégorie E;;FIXE;NON;commune isolée;236;184;1;57;25,6;12,7;4,7;114;35,3;25,3;47.435409;-2.088906
320311;REX;BRETAGNE;ZONE DE NIEL;56178;Pontivy;14117;56;56303;Pontivy;16234;unités urbaines de moins de 20 000 habitants et zones rurales;5;806;53;5 728;122 848;120 277;2%;De 100 à 150 000 entrées;CINEGYR CARNAC;CINERGYR-CARNAC;oui;catégorie E;JPPR;FIXE;NON;commune-centre;304;202;118;48,1;41,8;9,6;0,5;140;22,5;12,7;48.068322;-2.948573
320411;CINEMA LE CONCORDE;NORMANDIE;PLACE ROBERT DE FLERS;14514;Pont-l'Évêque;4498;14;14120;Pont-l'Évêque;5253;unités urbaines de moins de 20 000 habitants et zones rurales;1;169;49;982;24 338;26 461;-8,00%;De 20 à 30 000 entrées;VILLE DE PONT L'EVEQUE;;oui;catégorie E;;FIXE;NON;commune-centre;176;150;10;57,7;26,3;11,7;4,3;80;41;29,7;49.285635;0.185399
320771;PALACE;HAUTS DE FRANCE;RUE DES PÊCHEURS;60509;Pont-Sainte-Maxence;12601;60;60305;Pont-Sainte-Maxence;16997;unités urbaines de moins de 20 000 habitants et zones rurales;2;322;53;2 067;25 991;26 789;-3,00%;De 20 à 30 000 entrées;VILLE DE PONT SAINTE MAXENCE;;non;non classé;;FIXE;NON;commune-centre;272;231;45;46,9;41,4;10;1,7;125;20,9;21,1;49.302107;2.60337
320873;CINEVILLE;PAYS DE LA LOIRE;1 BOULEVARD DE LEO LAGRANGE;49246;Les Ponts-de-Cé;12488;49;49701;Angers;225978;unités urbaines de 100 000 habitants et plus;6;1189;53;10 811;348 333;352 883;-1,30%;De 300 à 450 000 entrées;CINEVILLE;CINEDIFFUSION;non;non classé;;FIXE;NON;banlieue;155;111;80;45,4;44,7;9,8;0,2;33;6,6;3,7;47.434019;-0.500603
320971;SALLE RENE TARROT;PAYS DE LA LOIRE;SALLE RENE TARROT;72243;Pontvallain;1730;72;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;100;34;66;2 670;2 449;9%;De 2 à 5 000 entrées;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;SEGECI;non;non classé;;ITINERANT;NON;territoire rural;22;15;0;79;18,8;2,2;0;5;22,7;20,6;47.750682;0.192681
321132;CINEMA ST GILLES;PAYS DE LA LOIRE;54 RUE DE VERDUN;44131;Pornic;14902;44;44304;Pornic;19312;unités urbaines de moins de 20 000 habitants et zones rurales;1;270;53;1 112;37 853;37 331;1%;De 30 à 40 000 entrées;AMICALE PERSONNEL CIN SAINT GILLES;CINEDIFFUSION;oui;catégorie E;JP;FIXE;NON;commune-centre;273;215;37;55,1;27,3;16,3;1,3;150;39;36,5;47.119337;-2.101111
321135;ST JOSEPH;PAYS DE LA LOIRE;RUE NOTRE DAME;44131;Pornic;14902;44;44304;Pornic;19312;unités urbaines de moins de 20 000 habitants et zones rurales;1;185;53;808;15 151;15 036;1%;De 10 à 20 000 entrées;UNION FRATERNELLE DE SAINTE MARIE SUR MER;SUD CINE;oui;catégorie E;JPPR;FIXE;NON;commune-centre;286;209;16;59,5;20,9;17,8;1,8;152;39,4;37;47.114365;-2.127161
322952;CINEMA PAX;PAYS DE LA LOIRE;5 RUE DU MARECHAL JOFFRE;44135;Le Pouliguen;4455;44;44601;Saint-Nazaire;152164;unités urbaines de 100 000 habitants et plus;1;230;53;1 497;50 686;49 337;3%;De 50 à 80 000 entrées;VILLE DU POULIGUEN;GPCI;oui;catégorie C;RDJP;FIXE;NON;banlieue;273;211;104;63,3;15,5;14,5;6,6;203;65,7;63,6;47.276193;-2.429727
324731; ATLANTIQUE;PAYS DE LA LOIRE;7 GRANDE RUE;44136;Préfailles;1213;44;44401;Saint-Brevin-les-Pins;23405;unités urbaines de 20 000 à 100 000 habitants;1;268;52;237;7 644;7 875;-2,90%;De 5 à 10 000 entrées;ASSOCIATION SAINT ETIENNE;SUD CINE;oui;catégorie D;;FIXE;NON;banlieue;192;162;4;54,1;25,8;15,6;4,5;110;51,9;36,4;47.12792959999999;-2.215288200000032
329162;PAX;HAUTS DE FRANCE;PLACE DU GENERAL DE GAULLE;80649;Quend;1391;80;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;208;53;941;13 996;13 218;6%;De 10 à 20 000 entrées;ARTS ET LOISIRS DE QUEND;;non;non classé;;FIXE;NON;territoire rural;138;114;1;60;32,5;7,2;0,3;38;21,7;11,3;50.323857;1.548679
329501;IRIS;BRETAGNE;2 BOULEVARD SAINT PIERRE;56184;Questembert;7440;56;56208;Questembert;7440;unités urbaines de moins de 20 000 habitants et zones rurales;2;334;53;1 620;45 798;46 368;-1,20%;De 40 à 50 000 entrées;ASSOCIATION IRIS CINEMA;MICROMEGAS;oui;catégorie E;RDJPPR;FIXE;NON;commune isolée;298;222;21;57,6;26,6;12,2;3,6;191;46,2;35,9;47.662952;-2.454678
329792;LE PARADIS (EX LE CINE);BRETAGNE;13 PLACE HOCHE;56186;Quiberon;4938;56;56201;Quiberon;4938;unités urbaines de moins de 20 000 habitants et zones rurales;2;242;53;1 761;34 398;36 136;-4,80%;De 30 à 40 000 entrées;VILLE DE QUIBERON;MICROMEGAS;oui;catégorie E;JP;FIXE;NON;commune isolée;275;203;37;56;28,3;11,8;3,9;153;44,1;35,6;47.480187;-3.121863
330021;ARCADES;BRETAGNE;38 BOULEVARD DUPLEIX;29232;Quimper;63508;29;29501;Quimper;80005;unités urbaines de 20 000 à 100 000 habitants;4;571;53;5 771;29 644;43 702;-32,20%;De 20 à 30 000 entrées;MEGARAMA;;non;non classé;;FIXE;NON;commune-centre;90;74;60;40,3;43,1;15,7;0,9;25;18;10,8;47.994608;-4.102191
330033;LE QUAI DU DUPLEIX (EX CINEMA LE CHAPEAU ROUGE);BRETAGNE;1 RUE DE PARADIS;29232;Quimper;63508;29;29501;Quimper;80005;unités urbaines de 20 000 à 100 000 habitants;2;216;53;3 131;58 449;57 640;1%;De 50 à 80 000 entrées;VILLE DE QUIMPER;MICROMEGAS;oui;catégorie D;RDJPPR;FIXE;NON;commune-centre;219;128;61;49,9;15,1;18,4;16,6;202;95,1;98,1;47.996139;-4.107921
330052;LA BOBINE;BRETAGNE;RUE BREMOND D ARS;29233;Quimperlé;12018;29;29304;Quimperlé;14318;unités urbaines de moins de 20 000 habitants et zones rurales;1;278;51;596;33 388;33 925;-1,60%;De 30 à 40 000 entrées;VILLE DE QUIMPERLE;CINEDIFFUSION;oui;catégorie E;JPPR;FIXE;NON;commune-centre;234;177;13;46,5;33,3;14,5;5,7;144;48,2;42,9;47.874513;-3.545043
330431;LE ROCHONEN;BRETAGNE;14 RUE ROCHONEN;22262;Quintin;2809;22;22101;Quintin;2809;unités urbaines de moins de 20 000 habitants et zones rurales;1;200;53;280;8 271;8 374;-1,20%;De 5 à 10 000 entrées;ASSOCIATION LE ROCHONEN;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune isolée;142;111;1;56,5;29,6;12,6;1,3;58;35,7;57;48.401006;-2.912056
333304;MANIVEL CINEMA;BRETAGNE;12 QUAI JEAN BART;35236;Redon;8914;35;452;Redon;20214;unités urbaines de 20 000 à 100 000 habitants;7;1065;53;10 090;202 388;200 062;1%;De 200 à 300 000 entrées;MANIVEL CINEMA;;oui;catégorie D;RDJPPR;FIXE;NON;commune-centre;423;284;157;51,8;34,5;11,8;1,9;253;37,1;22,2;47.643971;-2.08863
333961;OPERA;GRAND EST;3 RUE THEODORE DUBOIS;51454;Reims;184076;51;51701;Reims;212949;unités urbaines de 100 000 habitants et plus;5;607;53;9 713;158 197;157 704;0%;De 150 à 200 000 entrées;REYNAUD;GPCI;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;373;238;170;47,2;24,7;20,3;7,8;300;71,2;73;49.253618;4.027718
334921;VOX;PAYS DE LA LOIRE;30 RUE VICTOR FOURCAULT;53188;Renazé;2529;53;53104;Renazé;2529;unités urbaines de moins de 20 000 habitants et zones rurales;1;218;50;263;13 986;15 701;-10,90%;De 10 à 20 000 entrées;ASSOCIATION AVANT GARDE DE RENAZE;CINEDIFFUSION;oui;catégorie E;;FIXE;NON;commune isolée;106;68;1;69,4;18,3;11,3;1;50;34,2;28,8;47.794318;-1.057793
335054;ARVOR;BRETAGNE;29 RUE D'ANTRAIN;35238;Rennes;215366;35;35701;Rennes;330871;unités urbaines de 100 000 habitants et plus;2;373;53;3 511;113 235;97 121;17%;De 100 à 150 000 entrées;ASSOCIATION ARVOR CINEMA ET CULTURE;CINEDIFFUSION ;oui;catégorie A;RD;FIXE;NON;commune-centre;170;113;97;59,1;11,7;14,3;14,9;150;96,7;97,9;48.11601;-1.67887
